,Normal (kWh),Horário Económico (kWh),Autoconsumo (kWh),Injeção na rede (kWh),datetime,temp,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,rain_1h,clouds_all,weather_description
9900,0.188,0.0,0.248,Medium,2022-11-15 12:00:00,14.14,14.09,14.04,15.9,1011,95,4.17,0.17,87,light rain
9901,0.004,0.0,0.278,Medium,2022-11-15 13:00:00,14.92,14.92,14.45,15.72,1011,94,4.77,0.13,93,light rain
9902,0.043,0.0,0.21,Medium,2022-11-15 14:00:00,15.25,15.23,14.45,16.72,1011,92,4.99,0.21,96,light rain
9903,0.173,0.0,0.086,None,2022-11-15 15:00:00,15.75,15.65,14.45,16.72,1011,87,3.44,,100,overcast clouds
9904,0.229,0.0,0.026,None,2022-11-15 16:00:00,15.18,15.08,14.79,15.82,1011,89,3.22,,100,overcast clouds
9905,0.255,0.0,0.0,None,2022-11-15 17:00:00,14.19,14.01,13.68,15.72,1011,90,2.44,,100,overcast clouds
9906,1.259,0.0,0.0,None,2022-11-15 18:00:00,13.66,13.51,13.48,15.72,1012,93,2.23,,100,overcast clouds
9907,1.787,0.0,0.0,None,2022-11-15 19:00:00,13.64,13.51,13.12,15.72,1012,94,2.28,,100,overcast clouds
9908,0.628,0.0,0.0,None,2022-11-15 20:00:00,13.63,13.5,13.12,15.72,1012,94,2.42,0.11,100,light rain
9909,0.493,0.0,0.0,None,2022-11-15 21:00:00,13.64,13.51,13.12,15.72,1012,94,2.72,,100,overcast clouds
9910,0.0,0.538,0.0,None,2022-11-15 22:00:00,13.57,13.44,13.12,14.72,1012,94,3.12,,100,overcast clouds
9911,0.0,0.589,0.0,None,2022-11-15 23:00:00,13.11,12.93,12.57,15.72,1012,94,3.38,0.21,100,light rain
9912,0.0,0.358,0.0,None,2022-11-16 00:00:00,13.61,13.51,12.57,15.72,1012,95,3.05,0.32,100,light rain
9913,0.0,0.256,0.0,None,2022-11-16 01:00:00,13.52,13.38,12.57,14.54,1012,94,3.8,0.22,100,light rain
9914,0.0,0.259,0.0,None,2022-11-16 02:00:00,12.99,12.83,12.93,14.54,1011,95,3.92,0.19,97,light rain
9915,0.0,0.254,0.0,None,2022-11-16 03:00:00,13.32,13.19,12.93,14.72,1011,95,4.16,0.28,100,light rain
9916,0.0,0.26,0.0,None,2022-11-16 04:00:00,13.51,13.4,13.12,14.54,1011,95,4.26,0.42,100,light rain
9917,0.0,0.286,0.0,None,2022-11-16 05:00:00,13.57,13.46,13.12,14.72,1011,95,4.06,0.44,100,light rain
9918,0.0,0.257,0.0,None,2022-11-16 06:00:00,13.5,13.39,13.12,13.99,1010,95,3.83,0.63,100,light rain
9919,0.0,0.724,0.0,None,2022-11-16 07:00:00,13.5,13.39,13.12,13.99,1010,95,4.22,0.83,100,light rain
9920,0.318,0.0,0.002,None,2022-11-16 08:00:00,14.07,14.01,13.34,14.72,1010,95,4.92,1.66,100,moderate rain
9921,0.245,0.0,0.007,None,2022-11-16 09:00:00,14.07,14.01,13.34,14.72,1010,95,5.42,2.2,100,moderate rain
9922,0.208,0.0,0.042,None,2022-11-16 10:00:00,14.31,14.28,13.9,14.71,1010,95,5.49,2.89,100,moderate rain
9923,0.307,0.0,0.049,None,2022-11-16 11:00:00,15.16,15.21,14.54,15.72,1009,95,6.23,2.73,100,moderate rain
9924,0.433,0.0,0.097,None,2022-11-16 12:00:00,15.66,15.76,14.54,15.9,1009,95,6.87,2.27,100,moderate rain
9925,1.061,0.0,0.089,None,2022-11-16 13:00:00,15.99,16.13,15.1,16.72,1009,95,6.68,1.59,100,moderate rain
9926,0.484,0.0,0.054,None,2022-11-16 14:00:00,16.26,16.42,15.1,17.57,1008,95,6.35,0.85,100,light rain
9927,0.301,0.0,0.019,None,2022-11-16 15:00:00,16.78,16.99,15.66,17.57,1008,95,6.22,0.8,100,light rain
9928,0.251,0.0,0.0,None,2022-11-16 16:00:00,16.78,16.99,15.66,17.57,1008,95,6.09,0.72,100,light rain
9929,0.371,0.0,0.0,None,2022-11-16 17:00:00,16.27,16.43,15.66,16.93,1008,95,5.86,1.07,100,moderate rain
9930,0.455,0.0,0.0,None,2022-11-16 18:00:00,16.27,16.43,15.66,17.01,1008,95,5.38,0.86,100,light rain
9931,0.535,0.0,0.0,None,2022-11-16 19:00:00,16.79,17.01,15.66,17.49,1008,95,5.49,0.8,100,light rain
9932,0.741,0.0,0.0,None,2022-11-16 20:00:00,16.81,17.03,16.21,17.49,1008,95,6.16,1.24,100,moderate rain
9933,0.695,0.0,0.0,None,2022-11-16 21:00:00,17.31,17.58,16.21,17.49,1009,95,5.93,0.92,100,light rain
9934,0.0,0.653,0.0,None,2022-11-16 22:00:00,17.31,17.58,16.21,17.49,1009,95,5.06,0.87,100,light rain
9935,0.0,0.68,0.0,None,2022-11-16 23:00:00,16.28,16.44,15.9,16.72,1009,95,3.72,0.52,99,light rain
9936,0.0,0.708,0.0,None,2022-11-17 00:00:00,16.28,16.47,15.9,16.72,1009,96,2.84,0.39,97,light rain
9937,0.0,0.5,0.0,None,2022-11-17 01:00:00,16.28,16.47,15.9,16.72,1009,96,1.78,0.67,97,light rain
9938,0.0,0.417,0.0,None,2022-11-17 02:00:00,16.24,16.4,15.72,16.68,1008,95,1.38,1.25,99,moderate rain
9939,0.0,0.412,0.0,None,2022-11-17 03:00:00,15.7,15.81,15.34,15.72,1008,95,2.05,1.72,100,moderate rain
9940,0.0,0.414,0.0,None,2022-11-17 04:00:00,15.11,15.16,14.45,15.15,1008,95,2.4,0.54,98,light rain
9941,0.0,0.411,0.0,None,2022-11-17 05:00:00,14.59,14.61,14.45,14.72,1009,96,2.47,,71,broken clouds
9942,0.0,0.403,0.0,None,2022-11-17 06:00:00,14.59,14.61,13.9,14.71,1009,96,2.25,,49,scattered clouds
9943,0.0,0.978,0.0,None,2022-11-17 07:00:00,14.07,14.04,13.68,14.71,1009,96,2.58,,50,scattered clouds
9944,0.481,0.0,0.051,None,2022-11-17 08:00:00,14.64,14.67,13.12,15.72,1010,96,2.92,0.12,65,light rain
9945,0.128,0.0,0.172,Low,2022-11-17 09:00:00,14.64,14.67,13.68,15.72,1010,96,4.31,0.51,56,light rain
9946,0.594,0.0,0.18,None,2022-11-17 10:00:00,14.61,14.63,13.68,15.1,1011,96,4.55,0.31,50,light rain
9947,0.694,0.0,0.214,Low,2022-11-17 11:00:00,14.71,14.74,14.23,16.38,1011,96,5.04,0.39,53,light rain
9948,0.012,0.0,0.239,Medium,2022-11-17 12:00:00,13.94,13.9,13.48,15.72,1011,96,5.29,0.57,70,light rain
9949,0.0,0.0,0.253,High,2022-11-17 13:00:00,14.26,14.22,14.04,16.72,1011,95,5.07,0.12,48,light rain
9950,0.036,0.0,0.214,Medium,2022-11-17 14:00:00,15.69,15.59,14.23,16.12,1011,87,4.87,0.21,72,light rain
9951,0.143,0.0,0.113,None,2022-11-17 15:00:00,15.81,15.56,14.23,17.72,1011,81,4.53,0.37,66,light rain
9952,0.235,0.0,0.021,None,2022-11-17 16:00:00,14.4,14.25,14.04,15.82,1011,90,4.19,0.24,76,light rain
9953,0.289,0.0,0.0,None,2022-11-17 17:00:00,13.59,13.43,13.12,15.1,1012,93,3.11,0.16,77,light rain
9954,0.372,0.0,0.0,None,2022-11-17 18:00:00,13.57,13.44,13.12,14.72,1012,94,2.89,0.18,96,light rain
9955,1.295,0.0,0.0,None,2022-11-17 19:00:00,13.02,12.83,12.57,14.54,1012,94,2.48,0.4,98,light rain
9956,0.454,0.0,0.0,None,2022-11-17 20:00:00,13.0,12.81,12.57,13.99,1013,94,2.05,0.17,73,light rain
9957,0.394,0.0,0.0,None,2022-11-17 21:00:00,12.53,12.29,12.37,14.72,1013,94,2.01,0.14,64,light rain
9958,0.0,0.363,0.0,None,2022-11-17 22:00:00,12.47,12.25,12.01,13.72,1013,95,1.19,,78,broken clouds
9959,0.0,0.432,0.0,None,2022-11-17 23:00:00,11.94,11.64,11.38,13.72,1013,94,1.25,,80,broken clouds
9960,0.0,0.304,0.0,None,2022-11-18 00:00:00,11.92,11.65,11.45,13.43,1014,95,1.49,,68,broken clouds
9961,0.0,0.263,0.0,None,2022-11-18 01:00:00,11.79,11.51,10.72,12.88,1014,95,1.1,,56,broken clouds
9962,0.0,0.255,0.0,None,2022-11-18 02:00:00,11.8,11.52,10.9,11.82,1014,95,1.26,0.15,44,light rain
9963,0.0,0.256,0.0,None,2022-11-18 03:00:00,10.75,10.36,10.34,11.72,1015,95,1.75,,54,broken clouds
9964,0.0,0.252,0.0,None,2022-11-18 04:00:00,11.23,10.89,9.23,12.32,1015,95,1.58,,53,broken clouds
9965,0.0,0.251,0.0,None,2022-11-18 05:00:00,10.64,10.24,8.6,11.77,1015,95,1.04,,60,broken clouds
9966,0.0,0.251,0.0,None,2022-11-18 06:00:00,9.61,9.61,8.04,11.21,1016,95,0.59,,63,broken clouds
9967,0.0,1.258,0.003,None,2022-11-18 07:00:00,9.0,9.0,7.49,9.45,1017,95,0.82,0.34,57,light rain
9968,0.094,0.0,0.215,Medium,2022-11-18 08:00:00,9.01,9.01,8.04,9.04,1018,95,1.08,,60,broken clouds
9969,0.0,0.0,0.25,Medium,2022-11-18 09:00:00,10.24,9.8,9.15,11.72,1019,95,0.8,,54,broken clouds
9970,0.024,0.0,0.223,Medium,2022-11-18 10:00:00,10.84,10.36,10.34,12.72,1019,91,1.16,,46,scattered clouds
9971,0.0,0.0,0.256,High,2022-11-18 11:00:00,11.33,10.89,11.26,13.04,1019,91,1.62,,23,few clouds
9972,0.0,0.0,0.258,High,2022-11-18 12:00:00,12.47,11.97,12.01,14.15,1019,84,2.87,,30,scattered clouds
9973,0.023,0.0,0.24,Medium,2022-11-18 13:00:00,12.9,12.39,12.23,13.12,1019,82,3.46,0.18,52,light rain
9974,0.049,0.0,0.273,Medium,2022-11-18 14:00:00,12.4,11.97,12.01,13.04,1019,87,4.7,0.34,69,light rain
9975,0.141,0.0,0.147,None,2022-11-18 15:00:00,11.37,10.91,11.26,13.6,1019,90,4.54,0.14,94,light rain
9976,0.244,0.0,0.04,None,2022-11-18 16:00:00,11.37,10.89,11.26,12.72,1020,89,5.0,0.17,85,light rain
9977,0.29,0.0,0.0,None,2022-11-18 17:00:00,10.84,10.36,10.34,12.72,1021,91,4.03,,93,overcast clouds
9978,0.418,0.0,0.0,None,2022-11-18 18:00:00,10.22,9.67,9.23,11.77,1021,91,3.09,,36,scattered clouds
9979,1.601,0.0,0.0,None,2022-11-18 19:00:00,10.11,9.53,9.15,10.57,1022,90,2.7,,27,scattered clouds
9980,0.537,0.0,0.0,None,2022-11-18 20:00:00,9.62,8.29,8.04,11.21,1022,91,2.62,,40,scattered clouds
9981,0.645,0.0,0.0,None,2022-11-18 21:00:00,9.64,8.54,9.23,11.21,1022,91,2.3,0.12,45,light rain
9982,0.0,0.544,0.0,None,2022-11-18 22:00:00,9.64,8.79,9.23,11.21,1023,91,1.98,0.14,87,light rain
9983,0.0,0.564,0.0,None,2022-11-18 23:00:00,9.37,8.2,9.04,10.66,1022,92,2.33,0.19,72,light rain
9984,0.0,0.602,0.0,None,2022-11-19 00:00:00,9.37,7.9,9.04,10.66,1023,93,2.76,0.17,90,light rain
9985,0.0,0.643,0.0,None,2022-11-19 01:00:00,9.07,7.85,8.72,10.66,1023,94,2.32,0.11,88,light rain
9986,0.0,0.355,0.0,None,2022-11-19 02:00:00,9.61,8.01,8.9,10.1,1023,92,3.06,0.11,72,light rain
9987,0.0,0.339,0.0,None,2022-11-19 03:00:00,9.61,8.15,8.68,10.1,1023,91,2.83,,54,broken clouds
9988,0.0,0.358,0.0,None,2022-11-19 04:00:00,9.1,7.84,8.9,10.1,1023,92,2.38,,43,scattered clouds
9989,0.0,0.411,0.0,None,2022-11-19 05:00:00,9.05,8.61,8.34,10.1,1022,93,1.46,,39,scattered clouds
9990,0.0,0.353,0.0,None,2022-11-19 06:00:00,9.04,8.74,8.34,9.54,1023,93,1.34,,38,scattered clouds
9991,0.0,0.35,0.0,None,2022-11-19 07:00:00,8.5,8.5,7.49,9.54,1023,94,1.14,,79,broken clouds
9992,0.313,0.0,0.029,None,2022-11-19 08:00:00,9.01,9.01,7.49,9.54,1024,94,0.75,,100,overcast clouds
9993,0.226,0.0,0.137,None,2022-11-19 09:00:00,9.33,9.33,8.6,9.72,1024,94,0.7,,64,broken clouds
9994,0.116,0.0,0.293,None,2022-11-19 10:00:00,10.71,10.29,9.71,11.72,1025,94,0.49,,97,overcast clouds
9995,0.767,0.0,0.394,Medium,2022-11-19 11:00:00,11.51,11.09,10.66,11.82,1025,91,0.92,,99,overcast clouds
9996,0.943,0.0,0.276,None,2022-11-19 12:00:00,12.91,12.4,11.21,13.72,1024,82,1.38,,100,overcast clouds
9997,0.22,0.0,0.113,None,2022-11-19 13:00:00,12.93,12.42,11.77,13.72,1024,82,1.17,0.15,100,light rain
9998,0.348,0.0,0.042,None,2022-11-19 14:00:00,12.34,11.88,11.45,13.04,1023,86,1.53,0.21,100,light rain
9999,0.61,0.0,0.038,None,2022-11-19 15:00:00,11.31,10.92,11.12,12.01,1024,93,0.83,0.46,100,light rain
10000,0.291,0.0,0.015,None,2022-11-19 16:00:00,11.31,10.95,11.12,12.01,1023,94,0.97,0.58,98,light rain
10001,0.321,0.0,0.0,None,2022-11-19 17:00:00,11.3,10.94,11.12,11.77,1023,94,1.19,0.46,98,light rain
10002,0.321,0.0,0.0,None,2022-11-19 18:00:00,11.3,10.97,10.9,11.77,1024,95,1.18,0.22,100,light rain
10003,0.328,0.0,0.0,None,2022-11-19 19:00:00,11.3,10.97,10.9,11.77,1024,95,0.97,0.28,100,light rain
10004,0.455,0.0,0.0,None,2022-11-19 20:00:00,11.3,10.97,10.9,11.77,1024,95,0.88,,100,overcast clouds
10005,0.391,0.0,0.0,None,2022-11-19 21:00:00,11.3,10.97,10.9,11.77,1024,95,0.76,,100,overcast clouds
10006,0.0,0.322,0.0,None,2022-11-19 22:00:00,11.79,11.51,11.21,11.82,1024,95,1.3,,100,overcast clouds
10007,0.0,0.304,0.0,None,2022-11-19 23:00:00,11.26,10.92,11.12,11.45,1024,95,1.32,,100,overcast clouds
10008,0.0,0.33,0.0,None,2022-11-20 00:00:00,11.79,11.51,11.12,11.82,1024,95,1.19,,100,overcast clouds
10009,0.0,0.324,0.0,None,2022-11-20 01:00:00,11.81,11.53,11.38,12.01,1024,95,1.42,,100,overcast clouds
10010,0.0,0.332,0.0,None,2022-11-20 02:00:00,11.82,11.54,11.68,12.01,1024,95,1.6,,100,overcast clouds
10011,0.0,0.285,0.0,None,2022-11-20 03:00:00,11.82,11.54,11.68,12.01,1023,95,2.06,0.14,100,light rain
10012,0.0,0.299,0.0,None,2022-11-20 04:00:00,11.82,11.54,11.77,12.23,1023,95,2.3,0.18,100,light rain
10013,0.0,0.3,0.0,None,2022-11-20 05:00:00,11.92,11.67,11.77,13.72,1023,96,1.82,0.39,100,light rain
10014,0.0,0.239,0.0,None,2022-11-20 06:00:00,12.37,12.14,12.32,12.79,1023,95,1.06,0.93,100,light rain
10015,0.0,0.454,0.0,None,2022-11-20 07:00:00,12.9,12.73,12.32,12.93,1023,95,1.06,0.32,100,light rain
10016,1.152,0.0,0.014,None,2022-11-20 08:00:00,12.92,12.77,12.32,13.34,1023,96,1.21,0.32,100,light rain
10017,0.183,0.0,0.083,None,2022-11-20 09:00:00,13.46,13.37,12.88,13.68,1024,96,0.87,0.49,100,light rain
10018,0.139,0.0,0.109,None,2022-11-20 10:00:00,14.08,14.05,12.88,15.72,1024,96,1.53,0.49,100,light rain
10019,0.184,0.0,0.19,Low,2022-11-20 11:00:00,14.66,14.69,14.59,15.72,1024,96,1.24,0.12,100,light rain
10020,0.053,0.0,0.212,Low,2022-11-20 12:00:00,15.7,15.83,15.57,16.45,1024,96,1.6,,100,overcast clouds
10021,0.09,0.0,0.158,None,2022-11-20 13:00:00,15.71,15.84,14.54,17.01,1023,96,2.45,,99,overcast clouds
10022,0.221,0.0,0.091,None,2022-11-20 14:00:00,16.26,16.42,15.1,17.01,1023,95,2.8,0.19,100,light rain
10023,0.355,0.0,0.037,None,2022-11-20 15:00:00,16.26,16.42,15.1,17.01,1022,95,3.37,0.28,100,light rain
10024,0.485,0.0,0.0,None,2022-11-20 16:00:00,16.26,16.42,15.1,16.93,1022,95,3.65,0.89,100,light rain
10025,0.606,0.0,0.0,None,2022-11-20 17:00:00,16.25,16.41,15.1,16.72,1022,95,3.92,0.93,100,light rain
10026,1.757,0.0,0.0,None,2022-11-20 18:00:00,16.25,16.41,15.1,16.72,1022,95,4.15,0.49,100,light rain
10027,1.363,0.0,0.0,None,2022-11-20 19:00:00,16.25,16.41,15.1,16.72,1021,95,4.88,1.75,100,moderate rain
10028,0.489,0.0,0.0,None,2022-11-20 20:00:00,16.26,16.42,15.1,16.93,1021,95,5.94,2.01,100,moderate rain
10029,0.464,0.0,0.0,None,2022-11-20 21:00:00,16.27,16.46,15.66,16.93,1021,96,6.65,2.01,100,moderate rain
10030,0.0,0.433,0.0,None,2022-11-20 22:00:00,16.27,16.43,15.66,16.93,1021,95,7.1,1.95,100,moderate rain
10031,0.0,0.407,0.0,None,2022-11-20 23:00:00,16.27,16.46,15.57,17.01,1020,96,6.41,1.61,100,moderate rain
10032,0.0,0.41,0.0,None,2022-11-21 00:00:00,16.27,16.46,15.57,17.01,1020,96,6.24,1.5,100,moderate rain
10033,0.0,0.458,0.0,None,2022-11-21 01:00:00,16.22,16.4,15.57,16.45,1019,96,6.74,1.42,100,moderate rain
10034,0.0,0.417,0.0,None,2022-11-21 02:00:00,15.76,15.9,15.57,16.72,1019,96,7.11,0.57,100,light rain
10035,0.0,0.353,0.0,None,2022-11-21 03:00:00,15.16,15.24,15.01,15.82,1018,96,7.28,0.49,100,light rain
10036,0.0,0.283,0.0,None,2022-11-21 04:00:00,15.68,15.81,15.1,15.9,1018,96,6.98,0.76,100,light rain
10037,0.0,0.222,0.0,None,2022-11-21 05:00:00,15.74,15.88,15.1,16.72,1017,96,7.4,1.11,100,moderate rain
10038,0.0,0.96,0.0,None,2022-11-21 06:00:00,16.26,16.45,15.57,16.72,1016,96,7.32,1.46,100,moderate rain
10039,0.0,1.004,0.0,None,2022-11-21 07:00:00,15.7,15.83,15.34,15.72,1016,96,7.43,1.12,100,moderate rain
10040,0.221,0.0,0.003,None,2022-11-21 08:00:00,15.23,15.32,13.68,16.72,1016,96,7.25,1.19,100,moderate rain
10041,0.192,0.0,0.054,None,2022-11-21 09:00:00,14.16,14.14,13.68,15.72,1017,96,6.96,1.55,100,moderate rain
10042,0.107,0.0,0.14,None,2022-11-21 10:00:00,14.14,14.12,13.34,15.72,1017,96,7.02,0.95,48,light rain
10043,0.0,0.0,0.248,High,2022-11-21 11:00:00,13.63,13.56,12.01,15.72,1017,96,5.92,0.6,60,light rain
10044,0.144,0.0,0.168,Medium,2022-11-21 12:00:00,12.7,12.53,12.37,16.72,1017,96,7.0,0.22,90,light rain
10045,0.057,0.0,0.192,Medium,2022-11-21 13:00:00,12.15,11.77,11.82,15.72,1017,90,7.87,0.18,71,light rain
10046,0.115,0.0,0.139,None,2022-11-21 14:00:00,11.96,11.64,11.45,13.72,1017,93,7.15,,62,broken clouds
10047,0.144,0.0,0.099,None,2022-11-21 15:00:00,11.95,11.6,10.9,13.72,1018,92,6.22,0.3,50,light rain
10048,0.208,0.0,0.018,None,2022-11-21 16:00:00,11.94,11.44,10.9,13.72,1017,86,5.09,0.27,23,light rain
10049,0.25,0.0,0.0,None,2022-11-21 17:00:00,10.93,10.32,9.79,13.72,1019,86,5.02,0.19,74,light rain
10050,0.303,0.0,0.0,None,2022-11-21 18:00:00,9.82,8.02,9.59,12.72,1018,90,3.5,0.13,87,light rain
10051,0.798,0.0,0.0,None,2022-11-21 19:00:00,9.32,7.24,9.04,12.72,1019,92,3.85,0.21,97,light rain
10052,0.771,0.0,0.0,None,2022-11-21 20:00:00,9.3,7.42,8.68,12.72,1020,90,3.44,,99,overcast clouds
10053,0.554,0.0,0.0,None,2022-11-21 21:00:00,9.3,7.59,8.12,12.72,1020,90,3.13,,99,overcast clouds
10054,0.0,0.584,0.0,None,2022-11-21 22:00:00,9.29,8.1,8.68,12.72,1020,90,2.33,,100,overcast clouds
10055,0.0,0.402,0.0,None,2022-11-21 23:00:00,9.23,8.17,8.12,11.77,1020,91,2.15,,100,overcast clouds
10056,0.0,0.284,0.0,None,2022-11-22 00:00:00,9.26,8.36,7.49,12.72,1020,92,1.96,,100,overcast clouds
10057,0.0,0.26,0.0,None,2022-11-22 01:00:00,9.24,8.14,6.93,12.72,1020,93,2.21,,100,overcast clouds
10058,0.0,0.26,0.0,None,2022-11-22 02:00:00,9.27,8.28,7.49,12.72,1019,93,2.08,,100,overcast clouds
10059,0.0,0.243,0.0,None,2022-11-22 03:00:00,9.32,8.09,8.04,13.72,1018,94,2.4,,100,overcast clouds
10060,0.0,0.236,0.0,None,2022-11-22 04:00:00,9.77,7.74,8.04,12.72,1018,95,3.95,0.15,100,light rain
10061,0.0,0.321,0.0,None,2022-11-22 05:00:00,10.29,9.86,8.6,12.72,1018,95,4.34,0.46,100,light rain
10062,0.0,0.645,0.0,None,2022-11-22 06:00:00,10.81,10.43,9.71,12.72,1017,95,4.92,0.89,100,light rain
10063,0.0,0.636,0.0,None,2022-11-22 07:00:00,10.77,10.38,10.26,11.77,1017,95,4.39,1.3,100,moderate rain
10064,0.449,0.0,0.01,None,2022-11-22 08:00:00,11.3,10.99,10.9,11.77,1017,96,4.65,1.21,100,moderate rain
10065,0.241,0.0,0.039,None,2022-11-22 09:00:00,11.31,10.98,10.9,11.93,1016,95,4.98,0.9,100,light rain
10066,0.197,0.0,0.062,None,2022-11-22 10:00:00,11.28,10.97,11.12,11.77,1015,96,5.66,0.99,100,light rain
10067,0.184,0.0,0.051,None,2022-11-22 11:00:00,12.08,11.85,11.68,12.37,1014,96,5.42,2.75,100,moderate rain
10068,0.366,0.0,0.003,None,2022-11-22 12:00:00,12.93,12.79,12.57,13.04,1013,96,5.24,5.09,100,heavy intensity rain
10069,0.438,0.0,0.009,None,2022-11-22 13:00:00,14.71,14.74,12.57,16.72,1012,96,6.29,4.79,100,heavy intensity rain
10070,0.23,0.0,0.027,None,2022-11-22 14:00:00,16.26,16.42,15.1,16.93,1012,95,7.07,2.6,100,moderate rain
10071,0.224,0.0,0.012,None,2022-11-22 15:00:00,16.76,16.97,14.79,16.93,1012,95,6.44,1.28,100,moderate rain
10072,0.237,0.0,0.0,None,2022-11-22 16:00:00,16.81,17.03,16.12,16.93,1012,95,8.37,1.26,100,moderate rain
10073,0.186,0.0,0.0,None,2022-11-22 17:00:00,16.78,16.99,15.66,16.93,1013,95,8.02,1.03,100,moderate rain
10074,0.738,0.0,0.0,None,2022-11-22 18:00:00,16.78,16.99,15.66,16.93,1013,95,7.38,0.92,100,light rain
10075,0.414,0.0,0.0,None,2022-11-22 19:00:00,16.27,16.46,15.66,16.93,1013,96,6.95,0.74,100,light rain
10076,0.539,0.0,0.0,None,2022-11-22 20:00:00,16.53,16.72,15.66,16.93,1013,95,7.44,0.69,100,light rain
10077,0.52,0.0,0.0,None,2022-11-22 21:00:00,16.78,16.99,15.66,16.93,1013,95,7.27,0.78,98,light rain
10078,0.0,0.5,0.0,None,2022-11-22 22:00:00,16.27,16.46,15.57,17.01,1013,96,6.76,0.76,100,light rain
10079,0.0,1.007,0.0,None,2022-11-22 23:00:00,16.27,16.46,15.57,17.01,1012,96,7.36,1.51,100,moderate rain
10080,0.0,0.505,0.0,None,2022-11-23 00:00:00,16.27,16.46,15.57,17.01,1012,96,7.96,3.49,100,moderate rain
10081,0.0,0.425,0.0,None,2022-11-23 01:00:00,16.27,16.46,15.66,17.01,1012,96,8.11,4.58,100,heavy intensity rain
10082,0.0,0.286,0.0,None,2022-11-23 02:00:00,16.79,17.03,15.66,17.49,1012,96,9.1,3.85,100,moderate rain
10083,0.0,0.26,0.0,None,2022-11-23 03:00:00,16.78,17.02,15.66,17.01,1012,96,8.86,3.38,100,moderate rain
10084,0.0,0.259,0.0,None,2022-11-23 04:00:00,16.78,17.02,15.66,16.93,1012,96,7.38,2.75,100,moderate rain
10085,0.0,0.237,0.0,None,2022-11-23 05:00:00,15.19,15.27,15.15,15.72,1012,96,6.26,2.09,100,moderate rain
10086,0.0,0.357,0.0,None,2022-11-23 06:00:00,15.18,15.26,13.68,15.82,1013,96,5.39,1.28,100,moderate rain
10087,0.0,1.363,0.0,None,2022-11-23 07:00:00,14.06,14.03,13.34,15.26,1014,96,4.01,0.15,100,light rain
10088,0.856,0.0,0.064,None,2022-11-23 08:00:00,14.07,14.04,13.12,14.72,1015,96,3.37,0.11,99,light rain
10089,0.167,0.0,0.272,Medium,2022-11-23 09:00:00,14.07,14.04,13.34,14.72,1016,96,2.82,,91,overcast clouds
10090,0.99,0.0,0.374,None,2022-11-23 10:00:00,14.62,14.64,13.34,15.72,1016,96,2.25,,77,broken clouds
10091,0.0,0.0,0.242,Medium,2022-11-23 11:00:00,14.71,14.74,14.45,16.72,1017,96,2.92,,81,broken clouds
10092,0.006,0.0,0.236,Medium,2022-11-23 12:00:00,14.49,14.5,13.9,16.93,1017,96,3.39,,92,overcast clouds
10093,0.0,0.0,0.256,Medium,2022-11-23 13:00:00,15.76,15.66,15.34,16.72,1017,87,3.62,,94,overcast clouds
10094,0.0,0.0,0.256,Medium,2022-11-23 14:00:00,15.81,15.56,15.34,17.72,1017,81,3.53,,98,overcast clouds
10095,0.115,0.0,0.144,Low,2022-11-23 15:00:00,15.76,15.45,14.79,16.72,1017,79,3.35,,98,overcast clouds
10096,0.216,0.0,0.032,None,2022-11-23 16:00:00,15.17,14.94,15.15,15.82,1017,84,2.91,,99,overcast clouds
10097,0.242,0.0,0.0,None,2022-11-23 17:00:00,14.61,14.35,13.6,15.66,1017,85,1.66,,98,overcast clouds
10098,0.406,0.0,0.0,None,2022-11-23 18:00:00,13.58,13.21,13.04,15.1,1018,85,2.27,,84,broken clouds
10099,0.293,0.0,0.0,None,2022-11-23 19:00:00,14.07,13.86,12.57,14.72,1018,89,2.15,,93,overcast clouds
10100,0.343,0.0,0.0,None,2022-11-23 20:00:00,12.97,12.7,12.57,14.54,1018,91,2.05,,100,overcast clouds
10101,0.622,0.0,0.0,None,2022-11-23 21:00:00,12.43,12.1,11.93,13.99,1018,91,1.87,,100,overcast clouds
10102,0.0,0.525,0.0,None,2022-11-23 22:00:00,12.92,12.49,11.38,13.99,1018,85,2.06,,50,scattered clouds
10103,0.0,0.459,0.0,None,2022-11-23 23:00:00,13.14,12.76,10.82,13.48,1018,86,2.33,,97,overcast clouds
10104,0.0,0.256,0.0,None,2022-11-24 00:00:00,12.95,12.62,11.38,13.72,1018,89,2.57,,100,overcast clouds
10105,0.0,0.264,0.0,None,2022-11-24 01:00:00,12.95,12.65,11.38,13.72,1017,90,2.74,0.16,100,light rain
10106,0.0,0.261,0.0,None,2022-11-24 02:00:00,13.26,12.97,11.93,14.72,1016,89,2.92,0.91,100,light rain
10107,0.0,0.261,0.0,None,2022-11-24 03:00:00,13.0,12.76,11.38,14.72,1016,92,3.3,2.17,100,moderate rain
10108,0.0,0.26,0.0,None,2022-11-24 04:00:00,13.57,13.38,11.93,15.72,1015,92,3.65,3.12,100,moderate rain
10109,0.0,0.249,0.0,None,2022-11-24 05:00:00,14.03,13.89,11.93,14.72,1014,92,3.68,6.47,100,heavy intensity rain
10110,0.0,0.245,0.0,None,2022-11-24 06:00:00,14.07,13.99,13.68,14.72,1014,94,3.09,6.12,100,heavy intensity rain
